id,chain,brand_name,display_name,local_name,region,city,district,formatted_address,lat_wgs84,lng_wgs84,lat_gcj02,lng_gcj02,official_url,osm_type,osm_id,wikidata_qid,source_count,confidence_score,needs_review,review_reason
hotel_413793362e861bc4,marriott,Sheraton,顺德喜来登酒店,顺德喜来登酒店,广东省,佛山市,顺德区大良街道,广东省佛山市顺德区大良街道德胜中路,22.7936857,113.2940397,22.790902433904446,113.29938194097332,,node,8224231719,,2,0.83,true,"missing_official_url; missing_official_url,missing_city_region"
hotel_41946273ea8c0e25,marriott,Sheraton,杭州滨江银泰喜来登大酒店,杭州滨江银泰喜来登大酒店,浙江省,杭州市,滨江区,浙江省杭州市滨江区江虹路1769,30.2098869,120.1919203,30.207485507641806,120.19650102790577,,way,532920385,Q15956897,1,0.9,true,missing_official_url
hotel_bf9498a6eb7c0606,marriott,Sheraton,湖州喜来登温泉度假酒店,湖州喜来登温泉度假酒店,,湖州市,,湖州市,30.5734,120.611,30.57083913674345,120.61511302797658,http://www.starwoodhotels.com/sheraton/property/overview/index.html?propertyID=3414,,,Q14498348,1,0.93,false,
hotel_a0f5d0bbfca47a84,marriott,Sheraton,惠州金海湾喜来登度假酒店,惠州金海湾喜来登度假酒店,,惠州市,惠东县,惠州市惠东县巽寮镇金海路,22.6540969,114.7330271,22.651244920823736,114.73769751230385,,way,688103297,,1,0.83,true,missing_official_url
hotel_d5b6a151f3b7201f,marriott,Sheraton,东港喜来登酒店,喜来登,浙江省,宁波市,,浙江省宁波市,29.8684611,121.5658621,29.865850546296635,121.56998571079642,,node,2113244021,,1,0.83,true,missing_official_url
hotel_49a24852ccdcaffe,marriott,Sheraton,汕头龙光喜来登酒店,汕头龙光喜来登酒店,广东省,汕头市,龙湖区,广东省汕头市龙湖区长平东路11街区,23.3626632,116.7137364,23.360059569226053,116.71827111592202,,node,5124017889,,1,0.83,true,missing_official_url
hotel_1d0fdf5ce6c0d20f,marriott,Sheraton,绍兴余坤喜来登酒店,绍兴余坤喜来登酒店,浙江省,绍兴市,上虞区,浙江省绍兴市上虞区江西路1001,30.0316194,120.8389874,30.029050828241775,120.84311997867607,,way,1081677759,,1,0.83,true,missing_official_url
hotel_361dd28436faff73,marriott,Sheraton,沈阳新都绿城喜来登酒店,沈阳新都绿城喜来登酒店,,沈阳市,浑南区,沈阳市浑南区沈中大街101-1,41.6760405,123.4623429,41.67839796846754,123.46839364271385,,way,553154369,,1,0.83,true,missing_official_url
hotel_b0fa0f802c7c5a1f,marriott,Sheraton,无锡万达喜来登酒店,无锡万达喜来登酒店,,无锡,,无锡梁溪路49,31.5632661,120.2593282,31.561322293066592,120.26390717866472,,way,298306399,,1,0.83,true,missing_official_url
hotel_6b605543f33016a7,marriott,Sheraton,西安赛瑞喜来登大酒店,西安赛瑞喜来登大酒店,陕西,西安,莲湖区,陕西西安莲湖区未央路32,34.2923038,108.9419459,34.290729219453446,108.94660333267385,,way,337115081,,1,0.83,true,missing_official_url
hotel_446100621dd3622f,marriott,Sheraton,舟山喜来登绿城酒店,舟山喜来登绿城酒店,,浙江省舟山市定海区临城街道,,浙江省舟山市定海区临城街道千岛路101号,29.9890515,122.1986617,29.986661781797075,122.20283706706732,,node,4752543002,,1,0.83,true,missing_official_url
hotel_6447ff403d70c37b,marriott,Sheraton,北京新青海喜来登酒店,北京新青海喜来登酒店,Beijing,Beijing,Fengtai,BeijingBeijingFengtaiXiying Street,39.8627368,116.3169678,39.86402497022083,116.32307102252416,,node,7685991094,,1,0.83,true,missing_official_url
hotel_47dbb6c556248fe2,marriott,Sheraton,喜来登酒店,喜来登酒店,Beijing,Beijing,Dongcheng,BeijingBeijingDongchengNorth Third Ring Road East36,39.9657135,116.4022859,39.96711986557447,116.40853706789672,,node,7685982342,,1,0.83,true,missing_official_url
hotel_8312224db034a0c8,marriott,Sheraton,喜来登酒店,喜来登酒店,Anhui,Bengbu,,AnhuiBengbuDonghai Avenue & Huanhu Road,32.916254,117.3963051,32.9145511543606,117.40215751672687,,node,7685982362,,1,0.83,true,missing_official_url
hotel_f49b32cfe491c589,marriott,Sheraton,喜来登酒店,喜来登,Hunan,Changde,Wuling,HunanChangdeWulingZaoguo Road899,29.0560734,111.6752921,29.053026347128966,111.68085362420193,,node,7686015803,,1,0.83,true,missing_official_url
hotel_b4bb54ffc08cb83b,marriott,Sheraton,长沙运达喜来登酒店,长沙运达喜来登酒店,Hunan,Changsha,,HunanChangshaFurong Middle Road478,28.2063862,112.9794553,28.202973519451046,112.98502283766707,,node,7686006876,,1,0.83,true,missing_official_url
hotel_cc27b39f4f84c87e,marriott,Sheraton,常州喜来登酒店,常州喜来登酒店,Jiangsu,Changzhou,Xinbei,JiangsuChangzhouXinbeiTongjiang Zhong Road88-1,31.8187815,119.9639003,31.81671246012421,119.9686289459812,,way,563529048,,1,0.83,true,missing_official_url
hotel_e18827dde279d185,marriott,Sheraton,喜来登大酒店(重庆),喜来登,Chongqing,Chongqing,Nan'an,ChongqingChongqingNan'anNanbin Road78,29.5463137,106.582741,29.54341706070295,106.58642607497319,,way,412742035,,1,0.83,true,missing_official_url
hotel_780e5b43a9119216,marriott,Sheraton,喜来登酒店,喜来登酒店,Anhui,Chuzhou,,AnhuiChuzhouZhongdu Road1599,32.2442174,118.3264305,32.24223252224243,118.33184301617935,,node,7686050204,,1,0.83,true,missing_official_url
hotel_a3f3fa36f4abb5c5,marriott,Sheraton,海口喜来登酒店,喜来登,,Haikou,,Haikou滨海大道 - Binhai Avenue199,20.0547393,110.2109164,20.052600150727777,110.21519307364741,,way,1113613419,,1,0.83,true,missing_official_url
hotel_c41676ba52fb54f8,marriott,Sheraton,浙江湖州喜来登温泉度假酒店,浙江湖州喜来登温泉度假酒店,Zhejiang,Huzhou,,ZhejiangHuzhouTaihu Road5858,30.9592793,120.103531,30.957275868543487,120.10839579440281,,node,3404567988,,1,0.83,true,missing_official_url
hotel_fe17349c92bb6892,marriott,Sheraton,喜来登酒店,喜来登酒店,Yunnan,Kunming,,YunnanKunmingLonghui Road206,24.9720422,102.7905804,24.96905797781296,102.7920558010542,,node,7681149163,,1,0.83,true,missing_official_url
hotel_ef562be5fef0dc7f,marriott,Sheraton,京基喜来登度假酒店,京基喜来登度假酒店,,Shenzhen,,Shenzhen盐葵路9,22.6002505,114.3095222,22.59745130136116,114.31437845748633,,node,2502948367,,1,0.83,true,missing_official_url
hotel_a11e384a44200fd7,marriott,St. Regis,成都瑞吉酒店,成都瑞吉酒店,四川省,成都市,青羊区,四川省成都市青羊区太升南路88,30.6634959,104.0721824,30.661085266849387,104.07470112128424,https://www.marriott.com.cn/hotels/ctuxr-the-st-regis-chengdu,node,10082425402,,1,0.91,false,
hotel_5b629833323b9cfa,marriott,St. Regis,北京瑞吉酒店,北京瑞吉酒店,,待确认,,,39.9093608,116.4337252,39.91074321960592,116.4399393114799,,way,469532496,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_a57d4ed7f98bb765,marriott,St. Regis,拉萨瑞吉度假酒店,拉萨瑞吉度假酒店,,待确认,,,29.6484958,91.1398201,29.64576209341214,91.14135131824108,,node,12352161846,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_b50da4d8dd067649,marriott,St. Regis,青岛瑞吉酒店,青岛瑞吉酒店,,待确认,,,36.0564223,120.3645928,36.056675820723726,120.36971126836906,https://www.marriott.com.cn/hotels/taoxr-the-st-regis-qingdao/overview/,node,13438934915,,1,0.91,false,missing_city_region
hotel_4fd64d0a5071f7b7,marriott,St. Regis,瑞吉酒店,瑞吉酒店,,待确认,,,39.9083347,116.4335078,39.909717374703696,116.43972217641445,,way,103012956,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_33d0bcf46033714b,marriott,St. Regis,三亚亚龙湾瑞吉度假酒店,三亚亚龙湾瑞吉度假酒店,,待确认,,,18.2611463,109.6068272,18.259290560580816,109.61077720754827,,node,4756489948,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_b09b9363db49856b,marriott,St. Regis,三亚亚龙湾瑞吉度假酒店,三亚亚龙湾瑞吉度假酒店,,待确认,,,18.2185779,109.6120139,18.216739791612973,109.61596544208003,,node,4756505248,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_72eec009bd4209d3,marriott,St. Regis,天津瑞吉金融街酒店,天津瑞吉金融街酒店,,待确认,,,39.1283389,117.1913305,39.12938757576435,117.19764942888624,,node,4374229394,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_9b5771c0fc915590,marriott,St. Regis,The St. Regis Changsha,,,待确认,,,28.177163,113.048878,28.173945286603665,113.05468247218853,,,,Q111405105,1,0.85,true,"missing_official_url,missing_city_region"
hotel_1c8eb14452ecd4a1,marriott,St. Regis,The St. Regis Chengdu,,,待确认,,,30.666472479,104.080924476,30.664071656264817,104.08345501189763,,,,Q111406057,1,0.85,true,"missing_official_url,missing_city_region"
hotel_a2b3d011c7b950fa,marriott,St. Regis,"The St. Regis Hotel on the Bund, Shanghai",,,待确认,,中山东二路538,31.2289852,121.4916053,31.226990853070756,121.49606663863162,https://www.marriott.com/en-us/hotels/shaxb-the-st-regis-on-the-bund-shanghai/overview/,node,13482252001,,1,0.91,false,missing_city_region
hotel_23c9aefa77fa3d6e,marriott,St. Regis,The St. Regis Tianjin,,,待确认,,,39.12929,117.19863,39.13032706290474,117.20493702676876,,,,Q111404985,1,0.85,true,"missing_official_url,missing_city_region"
hotel_b9e9958bf3cdf448,marriott,The Luxury Collection,南京圣和府邸豪华精选酒店,南京圣和府邸豪华精选酒店,,待确认,,,32.0448453,118.7938174,32.04277760324349,118.79900469866315,,way,1061577688,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_3e810ac801dd3887,marriott,The Luxury Collection,The Luxury Collection,The Luxury Collection,,待确认,,,36.0645849,120.2968426,36.064720574066946,120.30186183885912,,node,9203729793,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_d93bdc1be6f98d8a,marriott,The Luxury Collection,St. Regis Shanghai Hotel,,,上海市,,上海市,31.223,121.528,31.220896503519906,121.53233249275767,https://www.marriott.com/hotels/travel/shahl-the-hongta-hotel-a-luxury-collection-hotel-shanghai,,,Q7591597,1,0.93,false,
hotel_5a70ca3c6f6f31d6,marriott,The Ritz-Carlton,成都富力丽思卡尔顿酒店,成都富力丽思卡尔顿酒店,四川省,成都市,青羊区,四川省成都市青羊区顺城大街269,30.6664017,104.0675133,30.66398643576033,104.07002433967594,https://www.ritzcarlton.com/zh-cn/hotels/cturz-the-ritz-carlton-chengdu,node,11167155421,,1,0.91,false,
hotel_efd28f3c2551d923,marriott,The Ritz-Carlton,富力 丽思卡尔顿酒店,富力 丽思卡尔顿酒店,,待确认,,,45.7565923,126.5832015,45.7585084794815,126.58911884236342,,node,10899561924,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_6ac95e75538dfab2,marriott,The Ritz-Carlton,丽思卡尔顿酒店,丽思卡尔顿酒店,,待确认,,,23.1190423,113.3218208,23.116440513782585,113.32723735659512,,node,8626998231,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_a742c43f4ca752fa,marriott,The Ritz-Carlton,上海波特曼丽思卡尔顿酒店,上海波特曼丽思卡尔顿酒店,,待确认,,,31.2290667,121.4470596,31.227186761680475,121.4516577865704,,way,483358316,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_3e39b88ecb0e4b67,marriott,The Ritz-Carlton,"The Ritz-Carlton Shanghai, Pudong",,,待确认,,,31.242340672,121.507611771,31.240304437417443,121.51201654488888,,,,Q111404371,1,0.85,true,"missing_official_url,missing_city_region"
hotel_89daaa9ec9f9330f,marriott,The Ritz-Carlton,"The Ritz-Carlton, Chengdu",,,待确认,,,30.670019,104.07657,30.667615950318226,104.0790953684217,,,,Q111406051,1,0.85,true,"missing_official_url,missing_city_region"
hotel_f2b9cc33bd2bc3b4,marriott,The Ritz-Carlton,"The Ritz-Carlton, Nanjing","The Ritz-Carlton, Nanjing",,待确认,,,32.0469789,118.7798615,32.044928272224865,118.78506876895189,,node,8373507032,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_7e0d41b73b96e7ae,marriott,The Ritz-Carlton,"The Ritz-Carlton, Nanjing",,,待确认,,,32.050214,118.791334,32.04814861475974,118.79652576213614,,,,Q111405510,1,0.85,true,"missing_official_url,missing_city_region"
hotel_111e2fe8e12bb5a7,marriott,The Ritz-Carlton,"The Ritz-Carlton, Tianjin",,,待确认,,,39.127470266,117.220460087,39.12847694927961,117.22673982250639,,,,Q111404988,1,0.85,true,"missing_official_url,missing_city_region"
hotel_7996d0371d5df0e7,marriott,The Ritz-Carlton,"The Ritz-Carlton, Xi'an",,,待确认,,,34.229023,108.905321,34.22738741858283,108.90990743478443,,,,Q111404916,1,0.85,true,"missing_official_url,missing_city_region"
hotel_02afc1a3c917189b,marriott,The Ritz-Carlton,The Ritzcarlton Beijing,The Ritzcarlton Beijing,,待确认,,,39.9091598,116.4748038,39.91045448654028,116.48090419188775,,node,1668835983,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_138e187082863420,marriott,The Ritz-Carlton,北京金融街丽思卡尔顿酒店,北京金融街丽思卡尔顿酒店,,金融街街道,,金融街街道,39.913980555,116.357369444,39.915345280530445,116.36356789769506,https://www.ritzcarlton.com/en/hotels/china/beijing-financial-street,,,Q56271896,1,0.93,false,
hotel_b038bc3ece2a52e4,marriott,The Ritz-Carlton,金茂三亚丽思卡尔顿酒店,金茂三亚丽思卡尔顿酒店,,三亚,,三亚,18.2251977,109.6222165,18.223365249359848,109.62617833447857,https://www.ritzcarlton.com/zh-cn/Properties/Sanya/Default.htm,way,1411712833,,1,0.91,false,
hotel_a6d2e1334ceed818,marriott,The Ritz-Carlton,上海浦东丽思卡尔顿酒店,上海浦东丽思卡尔顿酒店,,上海市,浦东新区,上海市浦东新区世纪大道8,31.2385571,121.4968072,31.236551580373483,121.50125066778136,https://www.ritzcarlton.com/en/hotels/shasz-the-ritz-carlton-shanghai-pudong/overview/,node,1928688340,,1,0.91,false,
hotel_4a44aeab7577ddfb,marriott,The Ritz-Carlton,西安丽思卡尔顿酒店,西安丽思卡尔顿酒店,陕西,西安,雁塔区,陕西西安雁塔区科技二路50,34.2251842,108.8932255,34.22354844949983,108.89780574809778,,way,929222953,,1,0.83,true,missing_official_url
hotel_71f16a4e14f59311,marriott,The Ritz-Carlton,天津丽思卡尔顿酒店,天津丽思卡尔顿酒店,,小白楼街道,,小白楼街道,39.120230555,117.208644444,39.1212471552707,117.21493599875751,,,,Q131436880,1,0.85,true,missing_official_url
hotel_6f2fe94643a993fe,marriott,The Ritz-Carlton,海口丽思卡尔顿酒店,海口丽思卡尔顿酒店,Hainan,Haikou,Longhua,HainanHaikouLonghuaYangshan Boulevard39,19.9170646,110.3265152,19.915103635362943,110.33086970443898,,node,7681513344,,1,0.83,true,missing_official_url
hotel_e02f192a35d1c170,marriott,The Ritz-Carlton,天津丽斯卡尔顿酒店,天津丽斯卡尔顿酒店,,Tianjin,,TianjinDa Gu Bei Lu167,39.1201753,117.2085847,39.121191948919105,117.21487632446585,http://www.ritzcarlton.com/en/hotels/china/tianjin#Hotel,way,678309866,,1,0.91,false,
hotel_4a9dd3f0040d7d72,marriott,Tribute Portfolio,顺德美的臻品之选酒店,顺德美的臻品之选酒店,Guangdong,Foshan,Shunde,GuangdongFoshanShundeJunling Road6,22.9484517,113.2112112,22.94572122455547,113.21654774432268,,node,7681076244,,1,0.83,true,missing_official_url
hotel_ba2d621467eed2aa,marriott,Tribute Portfolio,佘山茂御臻品之选酒店,佘山茂御臻品之选酒店,Shanghai,Shanghai,Sheshan,ShanghaiShanghaiSheshanLinyin Xin Road1288,31.0974808,121.2003507,31.09543230124703,121.20480841184535,,way,822685420,,1,0.83,true,missing_official_url
hotel_a66ffe537b7628c9,marriott,W Hotels,成都 W 酒店,成都 W 酒店,四川省,成都市,高新区,四川省成都市高新区交子大道300,30.5857409,104.0525495,30.583267660143292,104.05502483457089,https://www.marriott.com.cn/hotels/ctuwh-w-chengdu,node,11992383458,,1,0.91,false,
hotel_2142073eff98233f,marriott,W Hotels,敬亭湖宾馆,敬亭湖宾馆,,待确认,,,30.9723601,118.7356317,30.970156006697607,118.74075375226919,,node,9794590884,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_a2cf742657963f50,marriott,W Hotels,W Hotels,,,待确认,,,31.3157488,120.675174,31.31366549521675,120.67944453798633,,way,462717389,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_148f7693b47f1e96,marriott,W Hotels,W酒店,W酒店,,待确认,,冼村路26,23.1244653,113.3232102,23.121868350120717,113.32862997607391,https://www.marriott.com/en-us/hotels/canwg-w-guangzhou/,way,547065944,,1,0.91,false,missing_city_region
hotel_d1a8221e90f7bde3,marriott,W Hotels,西安 W 酒店,西安 W 酒店,Shaanxi,Xi'an,Qujiang,ShaanxiXi'anQujiang曲江池东路 Qū jiāng chí East Rd333,34.1984964,108.9838305,34.19698806544038,108.98863007058628,https://www.marriott.com.cn/hotels/xiywh-w-xian/overview/,node,6988128412,,1,0.91,false,
hotel_4454fd7719ddd918,marriott,Westin,重庆解放碑威斯汀酒店,重庆解放碑威斯汀酒店,,重庆市,,重庆市,,,,,,,,Q18415463,1,0.75,true,"missing_coordinates,missing_official_url"
hotel_c8382a3e54183805,marriott,Westin,南京威斯汀温泉度假酒店,南京威斯汀温泉度假酒店,,待确认,,,32.0733519,119.0011865,32.071318951581354,119.00644423726688,,node,8641988147,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_9dddeb276aaeb6ca,marriott,Westin,The Westin,The Westin,,待确认,,,41.754369,123.4300842,41.75679620561148,123.43621445588072,,node,1187270935,,2,0.83,true,"missing_official_url,missing_city_region"
hotel_a4a2c05b2b679800,marriott,Westin,The Westin Qingdao,,,待确认,,,36.069889,120.386256,36.07016859628243,120.39139046886248,,,,Q111405600,1,0.85,true,"missing_official_url,missing_city_region"
hotel_3a7f7857f83f2ddf,marriott,Westin,The Westin Wuhan Wuchang,,,待确认,,,30.570433452,114.314794715,30.568032217994784,114.32025130755716,,,,Q111650506,1,0.85,true,"missing_official_url,missing_city_region"
hotel_672128a9754d701b,marriott,Westin,The Westin Xi'an,,,待确认,,,34.221068,108.968398,34.21952433409555,108.97313753496402,,,,Q111405123,1,0.85,true,"missing_official_url,missing_city_region"
hotel_bbc2223a27093120,marriott,Westin,青岛西海岸威斯汀酒店,青岛西海岸威斯汀酒店,山东省,青岛市,黄岛区,山东省青岛市黄岛区滨海大道7977,35.8224994,120.0086151,35.82255291360432,120.01384054634234,,node,7683968058,,1,0.83,true,missing_official_url
hotel_5b1ad8bcedb14c14,marriott,Westin,威斯汀酒店,威斯汀酒店,山东省,青岛市,市南区,山东省青岛市市南区香港中路8,36.0633647,120.3747435,36.06363254338923,120.37987185652104,,way,531980954,,1,0.83,true,missing_official_url
hotel_25efd99782128193,marriott,Westin,西安威斯汀大酒店,西安威斯汀大酒店,陕西,西安,雁塔区,陕西西安雁塔区慈恩路66,34.2162656,108.9577029,34.214693621548484,108.96240317137585,,relation,18459163,,1,0.83,true,missing_official_url
hotel_e971cee558ee3523,marriott,Westin,北京金茂威斯汀大饭店,北京金茂威斯汀大饭店,Beijing,Beijing,Chaoyang,BeijingBeijingChaoyangNorth Dongsanhuan Road7,39.948978,116.4544469,39.95032481429854,116.46061743928718,,node,7683659026,,1,0.83,true,missing_official_url
hotel_34bf50656aa60e38,marriott,Westin,北京金融街威斯汀大酒店,北京金融街威斯汀大酒店,Beijing,Beijing,Xicheng,BeijingBeijingXichengFinancial Street9C,39.9160815,116.3531159,39.9174393726088,116.3593062692522,https://www.marriott.com/hotels/travel/bjsfw-the-westin-beijing-financial-street/,node,5771950253,Q56271895,2,0.9,true,"missing_official_url; generic_brand_match,weak_brand_alias"
hotel_d93523f3be811fc8,marriott,Westin,解放碑威斯汀酒店,解放碑威斯汀酒店,Chongqing,Chongqing,Yuzhong,ChongqingChongqingYuzhongXinhua Road222,29.5598467,106.5763791,29.556960134157915,106.58006745474084,,way,412612151,,1,0.83,true,missing_official_url
hotel_86613035c7c89206,marriott,Westin,The Westin Fuzhou Minjiang,The Westin Fuzhou Minjiang,Fujian,Fuzhou,,FujianFuzhouJiangbin Zhong Avenue366,26.0543764,119.337677,26.0513624070625,119.34255103374026,,way,822967319,,1,0.83,true,missing_official_url
hotel_8e818146b25ccc00,marriott,Westin,广州海航威斯汀酒店,广州海航威斯汀酒店,Guangdong,Guangzhou,Tianhe,GuangdongGuangzhouTianheLinhe Zhong Road6,23.1458312,113.3207985,23.143238213036753,113.32621477938974,https://www.marriott.com/hotels/travel/cangw-the-westin-guangzhou/,node,393740621,Q32164786,2,0.9,true,"missing_official_url; generic_brand_match,weak_brand_alias"
hotel_b65ea5ba18311529,marriott,Westin,The Westin Haikou,海口威斯汀酒店,Hainan,Haikou,,HainanHaikouDuhai Road100,20.0490965,110.3176415,20.047009544079753,110.32198326063309,,node,7683720904,,1,0.83,true,missing_official_url
hotel_4e515b28dcc54893,marriott,Westin,合肥富力威斯汀酒店,合肥富力威斯汀酒店,Anhui,Hefei,Baohe,AnhuiHefeiBaoheMa'anshan Road150,31.8607801,117.2963161,31.858802552813405,117.30186317560619,,node,3315767255,,1,0.83,true,missing_official_url
hotel_e206eada75230462,marriott,Westin,蓝湾绿城威斯汀度假酒店,蓝湾绿城威斯汀度假酒店,Hainan,Lingshui,,HainanLingshui,18.4165319,109.9495854,18.41468057919729,109.95360706207292,,node,7683949519,,1,0.83,true,missing_official_url
hotel_f6f0d941ddd3fe29,marriott,Westin,威斯汀大酒店,威斯汀大酒店,Jiangsu,Nanjing,,JiangsuNanjingZhongyang Road201,32.0742691,118.7779467,32.07221442506074,118.78315868622327,,node,5344263365,,1,0.83,true,missing_official_url
hotel_89831b7347333647,marriott,Westin,三亚海棠湾民生威斯汀度假酒店,三亚海棠湾民生威斯汀度假酒店,Hainan,Sanya,,HainanSanyaHaitang North Road116,18.3699482,109.7467536,18.368243074110858,109.75091527829302,,way,524244753,,1,0.83,true,missing_official_url
hotel_ff2dbcc87ed7d4df,marriott,Westin,天津君隆威斯丁酒店,天津君隆威斯丁酒店,Tianjin,Tianjin,Heping,TianjinTianjinHepingNanjing Road101,39.11608,117.1974508,39.117110950113855,117.2037580200298,,node,7685467147,,1,0.83,true,missing_official_url
hotel_7787072d69045b41,marriott,Westin,The Westin Shimei Bay Resort,,Hainan,Wanning,,HainanWanningBinhai Road1,18.6683303,110.2777528,18.666599869265326,110.28195457688139,,node,5505253830,,1,0.83,true,missing_official_url
hotel_d7b7263aac143f83,marriott,Westin,威斯汀酒店,威斯汀酒店,Hubei,Wuhan,Wuchang,HubeiWuhanWuchangLinjiang Road96,30.5669284,114.3026641,30.5645044822471,114.30810291861503,,way,761608464,,1,0.83,true,missing_official_url
hotel_86961ddc4fbf6a32,marriott,Westin,厦门威斯汀酒店,厦门威斯汀酒店,Fujian,Xiamen,Siming,FujianXiamenSimingXianyue Road398,24.4943905,118.1069823,24.491741525204105,118.11195215375561,https://www.starwoodhotels.com/westin/property/overview/index.html?propertyID=3500&language=en_US,node,5209302486,,2,0.91,false,
hotel_dbce20f746b3e430,marriott,Westin,中山利和威斯汀酒店,中山利和威斯汀酒店,Guangdong,Zhongshan,Guzhen,GuangdongZhongshanGuzhenTongxing Road98,22.6030227,113.1980516,22.60020299290208,113.20338446096143,,node,7685512629,,1,0.83,true,missing_official_url
